ENT,Gpob,Cato_2000_T,Cato_2000_H,Cato_2000_M,Cato_2010_T,Cato_2010_H,Cato_2010_M,Cato_2020_T,Cato_2020_H,Cato_2020_M,Ncat_2000_T,Ncat_2000_H,Ncat_2000_M,Ncat_2010_T,Ncat_2010_H,Ncat_2010_M,Ncat_2020_T,Ncat_2020_H,Ncat_2020_M,Nrel_2000_T,Nrel_2000_H,Nrel_2000_M,Nrel_2010_T,Nrel_2010_H,Nrel_2010_M,Nrel_2020_T,Nrel_2020_H,Nrel_2020_M
Sina,4,0.874514996,0.866258364,0.882566946,0.849002433,0.83961831,0.85838131,0.768869506,0.758333333,0.779306118,0.043924972,0.036857198,0.050817535,0.065884081,0.061603066,0.070162703,0.081698353,0.077819549,0.085540505,0.081560032,0.096884437,0.066615519,0.085113486,0.098778625,0.071455987,0.149432141,0.163847118,0.135153377
Sina,5,0.88185634,0.874575146,0.888730096,0.850811385,0.842256936,0.85904833,0.768899792,0.753133862,0.783928992,0.046655126,0.038598273,0.054261136,0.068454688,0.061411877,0.0752361,0.08264388,0.077624361,0.087428841,0.071488534,0.086826581,0.057008768,0.080733927,0.096331187,0.065715571,0.148456328,0.169241778,0.128642167
Sina,6,0.87906304,0.87317112,0.884568328,0.850904932,0.844051415,0.857503286,0.777185962,0.761306844,0.792334938,0.052556896,0.042185205,0.062247992,0.074432676,0.065554006,0.082980785,0.085672323,0.08051634,0.090591227,0.068380064,0.084643674,0.05318368,0.074662392,0.09039458,0.059515929,0.137141715,0.158176816,0.117073835
Sina,7,0.87897454,0.8734102,0.884130982,0.852436904,0.847188252,0.857515138,0.782372085,0.769866364,0.79438681,0.05430731,0.043882273,0.063968133,0.080360143,0.070840801,0.089570399,0.088855759,0.080559201,0.09682658,0.06671815,0.082707527,0.051900885,0.067202953,0.081970947,0.052914463,0.128772155,0.149574434,0.108786611
Sina,8,0.883399719,0.875882396,0.890510644,0.8524608,0.846723946,0.857966657,0.788000098,0.775609952,0.799867614,0.05380835,0.042119225,0.064865543,0.082728891,0.072651821,0.092400206,0.097792586,0.088608229,0.106589538,0.062791931,0.081998379,0.044623813,0.064810309,0.080624233,0.049633137,0.114207316,0.13578182,0.093542848
Sina,9,0.886487983,0.879975322,0.892833722,0.855403492,0.850745434,0.859746486,0.798653846,0.789772908,0.807187045,0.054038843,0.040662566,0.067072282,0.082970404,0.070673057,0.094435977,0.101969854,0.090157935,0.113319269,0.059473174,0.079362112,0.040093996,0.061626104,0.078581509,0.045817538,0.099376299,0.120069156,0.079493686
Sina,10,0.88998532,0.883569909,0.896481251,0.858901079,0.851194769,0.865996724,0.800659544,0.789911521,0.810733158,0.053246796,0.038985542,0.067687045,0.080168096,0.066237159,0.092995116,0.105567737,0.092313426,0.117990378,0.056767884,0.077444549,0.035831704,0.060930826,0.082568072,0.04100816,0.093772719,0.117775053,0.071276464
Sina,11,0.886973953,0.880510536,0.893684031,0.862365445,0.857454099,0.867093797,0.805387591,0.79571587,0.814262378,0.055475895,0.039902703,0.0716434,0.080684335,0.063736656,0.097000553,0.106844112,0.09024981,0.122071071,0.057550151,0.079586761,0.034672568,0.05695022,0.078809246,0.03590565,0.087768297,0.11403432,0.063666551
Sina,12,0.885431377,0.879187386,0.891874557,0.864258863,0.860952287,0.867441585,0.814458865,0.802531431,0.825318257,0.054692562,0.039060455,0.070823347,0.08026012,0.063140773,0.096738228,0.103061315,0.085575943,0.118980959,0.059876061,0.081752159,0.037302096,0.055481017,0.07590694,0.035820187,0.082479819,0.111892627,0.055700784
Sina,13,0.886457663,0.880503145,0.892428078,0.862255435,0.857396995,0.867042254,0.820780944,0.809003215,0.831431608,0.058632895,0.042785659,0.07452244,0.080530987,0.0623908,0.098403756,0.101745962,0.085574897,0.116369543,0.054909442,0.076711197,0.033049482,0.057213577,0.080212205,0.034553991,0.077473095,0.105421887,0.052198849
Sina,14,0.88510398,0.879519572,0.890779155,0.863247525,0.856496678,0.869856572,0.825852401,0.813462836,0.837405938,0.058624259,0.043437675,0.074057678,0.077940594,0.059482828,0.096010659,0.099116448,0.081399102,0.115638254,0.056271761,0.077042753,0.035163167,0.058811881,0.084020495,0.034132769,0.075031151,0.105138062,0.046955808
Sina,15,0.886377075,0.875195582,0.897302158,0.86491659,0.856142418,0.87325784,0.82390874,0.807565032,0.839434938,0.060541278,0.051541647,0.069334532,0.080125036,0.066169252,0.093392235,0.099157194,0.082938885,0.114564266,0.053081647,0.07326277,0.033363309,0.054958375,0.07768833,0.033349925,0.076934065,0.109496083,0.046000796
Sina,16,0.883740143,0.870337762,0.895585739,0.868787894,0.855800425,0.879996138,0.830482165,0.80963271,0.848723701,0.061509576,0.051384665,0.070458404,0.076333109,0.063094306,0.087758254,0.094298742,0.082674983,0.104468562,0.054750282,0.078277573,0.033955857,0.054878997,0.081105269,0.032245607,0.075219093,0.107692308,0.046807737
Sina,17,0.883309306,0.864204237,0.898463306,0.87078484,0.856768318,0.881468237,0.838312684,0.818877307,0.853173443,0.061909338,0.060112258,0.063334769,0.079797075,0.072167794,0.085612116,0.094352132,0.083389117,0.102734718,0.054781355,0.075683505,0.038201924,0.049418084,0.071063889,0.032919647,0.067335184,0.097733576,0.04409184
Sono,Total,0.8879123,0.885975017,0.88984607,0.836400056,0.83183152,0.841008087,0.770308849,0.761413997,0.779179519,0.068073023,0.06017517,0.075956553,0.099411157,0.091023491,0.107871333,0.11898574,0.111401993,0.126548868,0.044014677,0.053849813,0.034197377,0.064188787,0.077144989,0.05112058,0.110705411,0.12718401,0.094271614
Sono,1,0.879130992,0.878434478,0.879852221,0.829539108,0.828399398,0.830725992,0.749045771,0.746751896,0.751410007,0.072635056,0.072199066,0.073086518,0.105154975,0.104479314,0.105858602,0.121365807,0.121171878,0.121565685,0.048233952,0.049366455,0.047061261,0.065305917,0.067121288,0.063415407,0.129588423,0.132076226,0.127024308
Sono,2,0.882497433,0.880240043,0.884822728,0.833084405,0.83164224,0.834592315,0.76390985,0.761718987,0.766197807,0.075748858,0.073225407,0.078348218,0.110285269,0.108114948,0.112554529,0.124555945,0.124303073,0.124820024,0.041753709,0.04653455,0.036829054,0.056630327,0.060242812,0.052853156,0.111534205,0.113977941,0.108982169
Sono,3,0.881927433,0.877882284,0.886057809,0.825378958,0.820073795,0.830906652,0.756303508,0.752579136,0.760201015,0.065388157,0.059787463,0.071106851,0.100175458,0.096482964,0.104022838,0.118362615,0.113841936,0.123093446,0.052684409,0.062330253,0.04283534,0.074445584,0.083443241,0.06507051,0.125333876,0.133578929,0.116705539
Sono,4,0.885101179,0.881084145,0.889073634,0.826316649,0.817089233,0.835895406,0.742353705,0.733021675,0.752002244,0.060755164,0.053688438,0.067743468,0.088781396,0.083115263,0.094663273,0.112940509,0.10831186,0.117726144,0.054143657,0.065227417,0.043182898,0.084901955,0.099795505,0.069441321,0.144705787,0.158666465,0.130271612
Sono,5,0.888472738,0.886021528,0.890867849,0.82819991,0.819405891,0.83713438,0.741305342,0.726418821,0.756235638,0.062534084,0.053309321,0.071547726,0.089467779,0.081347829,0.097717414,0.111966804,0.106245885,0.117704546,0.048993178,0.060669151,0.037584425,0.082332312,0.09924628,0.065148207,0.146727855,0.167335294,0.126059816
Sono,6,0.887438939,0.884908762,0.889886843,0.829945703,0.825249163,0.834654609,0.753618597,0.737299041,0.769910351,0.067038846,0.057640228,0.076131852,0.097206,0.08668235,0.107757355,0.111658242,0.104545115,0.118759251,0.045522214,0.057451011,0.033981305,0.072848297,0.088068487,0.057588036,0.13472316,0.158155843,0.111330398
Sono,7,0.888164099,0.887652316,0.88866101,0.833406942,0.82935241,0.837520369,0.760699353,0.74909547,0.772375562,0.068944661,0.057797669,0.079767734,0.102156167,0.091068543,0.113404844,0.116502458,0.108128709,0.1249284,0.04289124,0.054550015,0.031571256,0.064436891,0.079579047,0.049074787,0.122798188,0.142775821,0.102696038
Sono,8,0.891589229,0.890579052,0.892588026,0.836968397,0.833773924,0.840128306,0.769208099,0.758789014,0.779548057,0.069212045,0.058444058,0.079858733,0.104658296,0.09183086,0.117346939,0.121771635,0.111138504,0.132324013,0.039198726,0.05097689,0.027553242,0.058373306,0.074395216,0.042524755,0.109020267,0.130072482,0.08812793
Sono,9,0.895449851,0.894828741,0.896067699,0.841874673,0.83807993,0.845597154,0.779923062,0.772819515,0.787051832,0.069234352,0.056138712,0.082261224,0.10323081,0.090673041,0.115549446,0.1267345,0.115109636,0.138400643,0.035315797,0.049032546,0.021671076,0.054894517,0.071247029,0.0388534,0.093342438,0.11207085,0.074547524
Sono,10,0.89863873,0.898198513,0.899083958,0.84870104,0.843641329,0.853614161,0.78979696,0.78158346,0.797770866,0.067323255,0.053196267,0.081611023,0.100576533,0.087301713,0.113466757,0.127491068,0.114710366,0.139898949,0.034038015,0.04860522,0.019305019,0.050722427,0.069056957,0.032919082,0.082711972,0.103706174,0.062330185
Sono,11,0.901523289,0.904249789,0.898787009,0.851809733,0.849780861,0.853820188,0.800286598,0.793320813,0.806971708,0.06879211,0.052829943,0.08481153,0.101140323,0.083667408,0.118454635,0.126359916,0.111572113,0.140551869,0.029684601,0.042920268,0.016401461,0.047049945,0.066551731,0.027725177,0.073353486,0.095107074,0.052476423
Sono,12,0.901784691,0.901189106,0.902375876,0.860741021,0.85976333,0.861679867,0.811369849,0.803979304,0.818296379,0.068540528,0.053931722,0.083041426,0.095289571,0.076986732,0.112865203,0.122492672,0.106273615,0.137693412,0.029674781,0.044879171,0.014582699,0.043969408,0.063249938,0.025454931,0.066137479,0.089747081,0.044010209
Sono,13,0.900688375,0.903234139,0.898152437,0.86688846,0.866030114,0.867703466,0.823288406,0.815732886,0.830346106,0.06958517,0.052851829,0.086253924,0.09236603,0.07377892,0.110014645,0.117902834,0.101680096,0.133056684,0.029726455,0.043914032,0.015593639,0.04074551,0.060190966,0.022281889,0.05880876,0.082587018,0.03659721
Sono,14,0.902840542,0.900331031,0.905333905,0.870468338,0.868028948,0.872757947,0.833425003,0.82331096,0.84256892,0.067964995,0.054835924,0.081009581,0.089911829,0.072655031,0.106109039,0.113692248,0.099451467,0.126567072,0.029194462,0.044833045,0.013656514,0.039619833,0.059316021,0.021133014,0.052882749,0.077237573,0.030864007
Sono,15,0.904671717,0.901096584,0.908231835,0.872548668,0.867219917,0.877543933,0.843220441,0.833587709,0.851894269,0.06986532,0.05967946,0.0800084,0.087763955,0.074021932,0.100645968,0.107364108,0.093508344,0.119840579,0.025462963,0.039223956,0.011759765,0.039687377,0.058758151,0.021810099,0.049415451,0.072903948,0.028265152
Sono,16,0.905055963,0.898945148,0.910206259,0.877410957,0.871707953,0.882149047,0.849207565,0.838265134,0.858262208,0.06840988,0.060126582,0.075391181,0.08638031,0.072490222,0.097920277,0.10554322,0.093929658,0.115153211,0.026534157,0.04092827,0.01440256,0.036208733,0.055801825,0.019930676,0.045249215,0.067805208,0.026584581
Sono,17,0.895607596,0.884657236,0.903810882,0.882424798,0.862266858,0.897367721,0.860596128,0.846634792,0.870613071,0.07503204,0.069368879,0.079274506,0.083447855,0.081420373,0.084950811,0.098432859,0.088022557,0.105902014,0.029360364,0.045973885,0.016914612,0.034127348,0.056312769,0.017681468,0.040971013,0.06534265,0.023484915
Taba,Total,0.710304442,0.703371423,0.717019046,0.661036039,0.655898561,0.665955835,0.626239284,0.620333405,0.63184226,0.188527962,0.170971039,0.205531777,0.245091073,0.228407798,0.261067457,0.275491265,0.259469079,0.290691699,0.101167596,0.125657538,0.077449176,0.093872888,0.115693641,0.072976708,0.098269451,0.120197516,0.077466041
Taba,1,0.68966218,0.687289139,0.692067072,0.639753338,0.638514202,0.641028211,0.60461084,0.603414875,0.605843125,0.203622076,0.202838992,0.204415669,0.266041778,0.263273964,0.268889415,0.291562582,0.290370018,0.292791362,0.106715744,0.109871868,0.103517259,0.094204884,0.098211834,0.090082374,0.103826577,0.106215107,0.101365513
Taba,2,0.695282221,0.690532467,0.700127223,0.642853879,0.641938425,0.643792634,0.609791518,0.609233022,0.610371987,0.208107251,0.201482709,0.214864636,0.271089237,0.265436723,0.276885627,0.299797228,0.295596097,0.304163649,0.096610528,0.107984824,0.08500814,0.086056884,0.092624852,0.079321739,0.090411255,0.095170881,0.085464365
Taba,3,0.704785916,0.701840859,0.707587846,0.650225426,0.645877884,0.654550024,0.609453966,0.607223712,0.61172516,0.18774934,0.166287391,0.208168267,0.246456629,0.234523455,0.258326826,0.283129436,0.27226376,0.294194573,0.107464744,0.13187175,0.084243887,0.103317945,0.119598661,0.08712315,0.107416597,0.120512528,0.094080267
Taba,4,0.704319738,0.698666576,0.709357809,0.656625742,0.653909025,0.659165959,0.613953661,0.612763361,0.615085738,0.177176743,0.153588196,0.198198746,0.227637083,0.207236842,0.246711954,0.259674259,0.239318474,0.279034347,0.118503519,0.147745228,0.092443445,0.115737174,0.138854133,0.094122087,0.12637208,0.147918165,0.105879915
Taba,5,0.706248547,0.697881441,0.713667718,0.65703617,0.654048115,0.659670807,0.615640045,0.610175254,0.620558322,0.17520683,0.150758538,0.196885296,0.22990169,0.204765209,0.252065104,0.255762429,0.23278823,0.276439061,0.118544623,0.151360021,0.089446986,0.11306214,0.141186676,0.088264089,0.128597527,0.157036516,0.103002616
Taba,6,0.711544094,0.701232469,0.721154934,0.654079117,0.650433433,0.657298179,0.620580801,0.614115062,0.626364435,0.175401986,0.14976322,0.199298325,0.238228043,0.212542481,0.260907855,0.260775505,0.238854992,0.280383505,0.11305392,0.149004311,0.079546741,0.107692841,0.137024085,0.081793966,0.118643694,0.147029946,0.09325206
Taba,7,0.720614173,0.708921844,0.73189942,0.658406928,0.650531606,0.665491815,0.626451372,0.622387598,0.630045527,0.173866142,0.149162325,0.197709865,0.240712372,0.216818094,0.262208413,0.263849755,0.238034666,0.286681597,0.105519685,0.141915832,0.070390716,0.1008807,0.1326503,0.072299773,0.109698873,0.139577736,0.083272876
Taba,8,0.731829652,0.724381332,0.739222717,0.667271139,0.659600427,0.674504559,0.626843376,0.620641209,0.632389727,0.17587077,0.149642916,0.201904055,0.241983953,0.219261858,0.263410706,0.273602381,0.249218424,0.295407984,0.092299578,0.125975752,0.058873228,0.090744908,0.121137715,0.062084736,0.099554244,0.130140367,0.072202289
Taba,9,0.730411739,0.722200413,0.738748074,0.678422627,0.669960856,0.686632491,0.631619027,0.623627236,0.638899717,0.184379491,0.156787313,0.212391732,0.23746175,0.212764837,0.261423438,0.278672251,0.255013264,0.300226086,0.08520877,0.121012274,0.048860194,0.084115623,0.117274307,0.051944071,0.089708722,0.1213595,0.060874198
Taba,10,0.735011011,0.724216186,0.746186655,0.689845171,0.685492873,0.694071542,0.643302671,0.634541802,0.651429332,0.188285856,0.161825292,0.215679896,0.236378442,0.209342263,0.262632369,0.276585624,0.251323257,0.300019225,0.076703133,0.113958522,0.038133449,0.073776386,0.105164863,0.043296089,0.080111705,0.11413494,0.048551443
Taba,11,0.735547181,0.725916454,0.74519573,0.691000848,0.682854505,0.699049251,0.651950979,0.642064641,0.661324552,0.195951551,0.170360898,0.221589561,0.241001543,0.216493692,0.265214748,0.278086115,0.255455861,0.299542627,0.068501268,0.103722648,0.033214709,0.067997609,0.100651803,0.035736001,0.069962906,0.102479498,0.039132821
Taba,12,0.737457178,0.722206942,0.752844536,0.69049239,0.678341195,0.702380495,0.662690406,0.652584998,0.672319639,0.198060559,0.179712855,0.216573236,0.247866571,0.227397799,0.267892166,0.275364884,0.254413116,0.295329385,0.064482263,0.098080202,0.030582228,0.06164104,0.094261006,0.029727339,0.06194471,0.093001886,0.032350976
Taba,13,0.740627219,0.727931738,0.753071799,0.703121345,0.688363443,0.717250852,0.665435666,0.653160865,0.677106255,0.202369828,0.183946236,0.220429312,0.243028303,0.228427205,0.257007682,0.277855896,0.259970833,0.294860588,0.057002953,0.088122027,0.02649889,0.053850352,0.083209352,0.025741466,0.056708438,0.086868303,0.028033157
Taba,14,0.746569173,0.732914216,0.761513705,0.7024045,0.687228004,0.716986849,0.671309259,0.653391167,0.688218057,0.202087638,0.193976881,0.210964377,0.245549512,0.232229581,0.258347979,0.279608491,0.270356861,0.288338993,0.051343189,0.073108903,0.027521918,0.052045988,0.080542416,0.024665172,0.04908225,0.076251972,0.023442951
Taba,15,0.738998127,0.723813787,0.755642787,0.710268774,0.692635365,0.728209573,0.677058245,0.651428571,0.701368233,0.211064295,0.206207102,0.216388616,0.244139972,0.241196516,0.247134739,0.278469419,0.279094077,0.277876925,0.049937578,0.069979111,0.027968597,0.045591254,0.066168118,0.024655687,0.044472336,0.069477352,0.020754842
Taba,16,0.735376828,0.714922049,0.75625,0.710053344,0.689729194,0.730135422,0.685683646,0.658653846,0.710591387,0.214848144,0.216035635,0.213636364,0.24620435,0.250330251,0.24212759,0.27002681,0.27549195,0.264990727,0.049775028,0.069042316,0.030113636,0.043742306,0.059940555,0.027736988,0.044289544,0.065854204,0.024417886
Taba,17,0.75297875,0.728342514,0.776706053,0.709786277,0.688995215,0.728237792,0.695723129,0.666913855,0.719805765,0.196290382,0.201301953,0.191463709,0.243315739,0.249539934,0.237791932,0.265334834,0.275738475,0.256638082,0.050730868,0.070355533,0.031830239,0.046897984,0.061464851,0.033970276,0.038942037,0.05734767,0.023556152
Tama,Total,0.837162153,0.837692418,0.83664951,0.774663603,0.772500781,0.776756374,0.685271196,0.677630583,0.692634322,0.113333963,0.100811779,0.125440025,0.156482455,0.144152961,0.168412613,0.195701171,0.184006299,0.206971316,0.049503884,0.061495803,0.037910465,0.068853942,0.083346258,0.054831014,0.119027633,0.138363117,0.100394362
Tama,1,0.8255547,0.824947955,0.826181016,0.762448971,0.760560758,0.764386722,0.660415235,0.659332184,0.661530599,0.121081261,0.119744876,0.122460753,0.167491883,0.166917163,0.168081679,0.197821753,0.19672329,0.198952988,0.053364039,0.055307169,0.051358231,0.070059146,0.072522079,0.067531599,0.141763013,0.143944525,0.139516413
Tama,2,0.827120351,0.826154827,0.828120493,0.766769453,0.76490421,0.768705892,0.673182803,0.669912641,0.676580918,0.124978093,0.121217451,0.128873571,0.170960643,0.168776746,0.1732279,0.205693654,0.204644142,0.206784232,0.047901557,0.052627722,0.043005937,0.062269903,0.066319044,0.058066208,0.121123543,0.125443217,0.11663485
Tama,3,0.830301392,0.827465471,0.833105023,0.761516273,0.757286089,0.765813237,0.666751534,0.664452719,0.669106177,0.111268305,0.10231387,0.120120784,0.159641486,0.1541583,0.165211233,0.19972435,0.193016001,0.206595612,0.058430304,0.070220659,0.046774194,0.078842242,0.088555611,0.06897553,0.133524116,0.14253128,0.124298211
Tama,4,0.834237435,0.830819349,0.837487753,0.763474952,0.756587193,0.770281595,0.659229266,0.649255732,0.669201253,0.105512125,0.093874768,0.116578295,0.146573912,0.137169702,0.155867368,0.189110545,0.180620811,0.197598962,0.06025044,0.075305883,0.045933952,0.089951136,0.106243105,0.073851037,0.151660189,0.170123457,0.133199786
Tama,5,0.836773752,0.837454205,0.836134519,0.765590256,0.760208962,0.770725732,0.656046034,0.641803956,0.669728752,0.107840017,0.092970149,0.121809118,0.147189742,0.133863096,0.159907626,0.186583792,0.177279826,0.195522344,0.055386231,0.069575646,0.042056363,0.087220002,0.105927943,0.069366642,0.157370174,0.180916218,0.134748904
Tama,6,0.83851761,0.840005578,0.837115371,0.769080337,0.765899427,0.772081711,0.666704392,0.653574203,0.679187539,0.110110241,0.094496095,0.12482477,0.152352977,0.136743777,0.167081163,0.187335844,0.174357989,0.199674163,0.051372149,0.065498327,0.038059858,0.078566686,0.097356795,0.060837126,0.145959763,0.172067809,0.121138298
Tama,7,0.842910124,0.844862556,0.841052124,0.774574324,0.775442469,0.77375001,0.674290547,0.664233986,0.683816722,0.108603593,0.092532257,0.123897621,0.155627128,0.137605405,0.17273898,0.190704816,0.174544173,0.206013143,0.048486283,0.062605187,0.035050255,0.069798548,0.086952127,0.05351101,0.135004637,0.161221841,0.110170135
Tama,8,0.845241806,0.847440264,0.843145959,0.778282106,0.777074896,0.779427855,0.684696958,0.676389154,0.692513494,0.111253961,0.093808206,0.127885445,0.157198515,0.140589435,0.172962004,0.198902866,0.183294393,0.21358836,0.043504234,0.05875153,0.028968596,0.064519379,0.082335669,0.047610141,0.116400176,0.140316452,0.093898146
Tama,9,0.846953285,0.851810673,0.842317991,0.785939407,0.786823173,0.785094615,0.696436071,0.690477638,0.702128542,0.113285592,0.092827898,0.132807895,0.154808788,0.136217342,0.172580335,0.20113014,0.182901946,0.218544694,0.039761123,0.055361429,0.024874114,0.059251806,0.076959485,0.04232505,0.102433789,0.126620417,0.079326764
Tama,10,0.848368444,0.853329682,0.843745092,0.791638981,0.793715162,0.789699169,0.708269166,0.703432499,0.712818391,0.114772924,0.092969853,0.135091095,0.155225637,0.133276971,0.175732666,0.20289807,0.182017265,0.222537931,0.036858632,0.053700466,0.021163813,0.053135382,0.073007867,0.034568166,0.088832764,0.114550236,0.064643678
Tama,11,0.849540997,0.856698988,0.842731558,0.795474285,0.800725333,0.790495424,0.716861177,0.71304981,0.720431972,0.114195798,0.090346601,0.136883679,0.156971152,0.131500173,0.181121846,0.20340268,0.182220961,0.223247424,0.036263205,0.052954412,0.020384762,0.047554564,0.067774494,0.02838273,0.079736143,0.104729229,0.056320603
Tama,12,0.850300995,0.857169454,0.844044995,0.79911745,0.801454598,0.79703917,0.733792353,0.728587503,0.738540711,0.115176973,0.090886524,0.137301453,0.156197755,0.131952834,0.177757246,0.196381282,0.175950791,0.215019914,0.034522031,0.051944022,0.018653553,0.044684795,0.066592568,0.025203584,0.069826365,0.095461706,0.046439374
Tama,13,0.849929372,0.858676654,0.84191667,0.803660925,0.806923708,0.800768067,0.7387053,0.733559493,0.743333649,0.117382568,0.092051602,0.140586284,0.150893642,0.125709598,0.17322239,0.196699393,0.176152047,0.215180517,0.032688061,0.049271744,0.017497046,0.045445433,0.067366694,0.026009543,0.064595307,0.09028846,0.041485833
Tama,14,0.854837826,0.859411597,0.850623717,0.809820377,0.813185029,0.806863584,0.752192654,0.745760712,0.757695801,0.112617795,0.091573836,0.132006948,0.148919607,0.12421856,0.170626427,0.192178513,0.175617093,0.206348405,0.032544379,0.049014567,0.017369335,0.041260016,0.062596411,0.022509989,0.055628833,0.078622195,0.035955793
Tama,15,0.849522582,0.849808938,0.849252914,0.813821395,0.812412192,0.815069234,0.762516928,0.755414932,0.768618865,0.117924338,0.10192723,0.132989126,0.143779225,0.124610592,0.160752921,0.183647033,0.167289561,0.197701149,0.03255308,0.048263831,0.01775796,0.04239938,0.062977216,0.024177845,0.053836039,0.077295507,0.033679985
Tama,16,0.851900286,0.854505972,0.849754062,0.819177958,0.810780631,0.825990282,0.771869895,0.761462919,0.78,0.117695137,0.100796236,0.13161425,0.13799218,0.124149833,0.149221774,0.176295856,0.160717914,0.188465608,0.030404577,0.044697792,0.018631689,0.042829863,0.065069536,0.024787944,0.051834249,0.077819167,0.031534392
Tama,17,0.853825137,0.847985989,0.858290919,0.815390795,0.806780115,0.821840811,0.781484962,0.764797914,0.793365926,0.114374621,0.108056042,0.119207072,0.144496729,0.133458395,0.152765231,0.170835743,0.165319426,0.17476329,0.031800243,0.043957968,0.022502009,0.040112476,0.05976149,0.025393958,0.047679294,0.06988266,0.031870784
Tlax,Total,0.942395183,0.942551208,0.942247953,0.926376278,0.926527131,0.926236681,0.863949445,0.86166033,0.866077764,0.047869832,0.046184227,0.049460419,0.060612433,0.058179883,0.062863476,0.111285546,0.109608798,0.112844512,0.009734985,0.011264565,0.008291628,0.013011289,0.015292986,0.010899843,0.024765008,0.028730872,0.021077724
Tlax,1,0.944933311,0.943631427,0.946270441,0.930020284,0.928957404,0.931118301,0.870980098,0.870419508,0.871556307,0.045168264,0.045630863,0.044693142,0.058955458,0.059391481,0.058505021,0.106683805,0.106489101,0.106883933,0.009898425,0.010737711,0.009036417,0.011024258,0.011651116,0.010376678,0.022336097,0.023091392,0.02155976
Tlax,2,0.942703638,0.943595538,0.941783673,0.928134373,0.92787141,0.928403105,0.869149025,0.868741342,0.86956891,0.048508856,0.047652355,0.049392308,0.061701945,0.061667062,0.061737594,0.110191616,0.110066627,0.110320345,0.008787506,0.008752107,0.008824019,0.010163682,0.010461528,0.009859301,0.020659359,0.021192031,0.020110745
Tlax,3,0.941933962,0.942798031,0.941095559,0.926976458,0.926321518,0.927636314,0.862938587,0.859866291,0.866106471,0.048103774,0.046033601,0.050112456,0.059571163,0.05818423,0.060968505,0.111379945,0.111537648,0.111217336,0.009962264,0.011168368,0.008791985,0.013452379,0.015494251,0.011395181,0.025681467,0.02859606,0.022676193
Tlax,4,0.942770139,0.942127491,0.943353293,0.925608538,0.925222719,0.925966046,0.860666397,0.854992677,0.866294436,0.047340993,0.046082442,0.048483034,0.059743886,0.05714113,0.062155651,0.109045217,0.109717149,0.108378695,0.009888868,0.011790066,0.008163673,0.014647576,0.017636151,0.011878303,0.030288385,0.035290173,0.025326869
Tlax,5,0.941037288,0.941163799,0.940925148,0.924642172,0.924252039,0.924975876,0.860520456,0.855535005,0.865228459,0.047891387,0.04607265,0.049503533,0.060481293,0.057956709,0.06264072,0.108085895,0.107414112,0.108720293,0.011071325,0.012763551,0.009571319,0.014876535,0.017791252,0.012383403,0.031393649,0.037050883,0.026051248
Tlax,6,0.941225547,0.940966451,0.941452876,0.92527854,0.925730282,0.924893727,0.857449545,0.855740814,0.858966327,0.04801496,0.04598338,0.049797462,0.060982028,0.058081792,0.063452566,0.112401734,0.108707159,0.115681284,0.010759494,0.013050169,0.008749662,0.013739432,0.016187926,0.011653707,0.030148721,0.035552027,0.025352388
Tlax,7,0.939444044,0.941105187,0.937954164,0.923853905,0.924583893,0.923220175,0.860789132,0.857306906,0.863746294,0.049423744,0.045322346,0.053102292,0.062045856,0.058694304,0.064955462,0.111588073,0.109345215,0.113492745,0.011132211,0.013572467,0.008943544,0.014100239,0.016721803,0.011824362,0.027622794,0.033347879,0.022760961
Tlax,8,0.938956303,0.938608988,0.939273329,0.922891946,0.924089473,0.921844816,0.858395892,0.857032755,0.85957838,0.050042234,0.048007598,0.051899433,0.062665502,0.058052837,0.066698862,0.115637202,0.11300578,0.117919896,0.011001463,0.013383413,0.008827238,0.014442552,0.017857691,0.011456321,0.025966906,0.029961464,0.022501724
Tlax,9,0.937394993,0.936535163,0.938194186,0.922419892,0.925224327,0.919959834,0.860551966,0.86105817,0.860114211,0.052056077,0.049857061,0.054100016,0.063948372,0.058601972,0.068638248,0.114874706,0.110299842,0.118830958,0.01054893,0.013607776,0.007705798,0.013631736,0.016173701,0.011401918,0.024573328,0.028641989,0.021054831
Tlax,10,0.941752456,0.941689335,0.941810902,0.925165168,0.925061641,0.925256039,0.86349561,0.863633567,0.863378255,0.049528856,0.046522982,0.052312064,0.060921646,0.056489961,0.064811594,0.113994033,0.109388458,0.117911815,0.008718688,0.011787682,0.005877034,0.013913187,0.018448397,0.009932367,0.022510357,0.026977975,0.018709931
Tlax,11,0.946240337,0.948801447,0.943823103,0.920807104,0.923882186,0.918023131,0.860742847,0.861985935,0.859662526,0.045809909,0.041338761,0.050029881,0.065029227,0.058433877,0.071000214,0.118855518,0.112673903,0.124227729,0.007949754,0.009859792,0.006147016,0.014163669,0.017683937,0.010976655,0.020401635,0.025340162,0.016109746
Tlax,12,0.945228174,0.948731501,0.94205947,0.924097929,0.925568522,0.922763676,0.86428387,0.863082603,0.865333441,0.047994377,0.043340381,0.052203844,0.062700164,0.057001795,0.067870232,0.114886383,0.109967697,0.119183937,0.006777449,0.007928118,0.005736686,0.013201907,0.017429683,0.009366092,0.020829747,0.0269497,0.015482622
